code_3,code_1,script,name,family,type,tok_code,proxy,auto_assigned,default_code_1,default_script
pua,,Latn,Western Highland Purepecha,Tarascan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
pui,,Latn,Puinave,Puinavean,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
pus,ps,Arab,Pushto,,IndicNLPTokenizer,ur,TRUE,TRUE,FALSE,TRUE
pwg,,Latn,Gapapaiwa,Austronesian,SpaCyTokenizer,ms,TRUE,TRUE,FALSE,TRUE
pwn,,Latn,Paiwan,Austronesian,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
pww,,Thai,Pwo Northern Karen,Sino-Tibetan,ThaiTokenizer,,TRUE,TRUE,FALSE,TRUE
pxm,,Latn,Quetzaltepec Mixe,Mixe-Zoquean,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
qub,qu,Latn,Huallaga Huánuco Quechua,Quechuan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
quc,,Latn,K'iche',Mayan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
que,qu,Latn,Quechua,,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
quf,qu,Latn,Lambayeque Quechua,Quechuan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
qug,qu,Latn,Chimborazo Highland Quichua,Quechuan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
quh,qu,Latn,South Bolivian Quechua,Quechuan,SpaCyTokenizer,xx,TRUE,TRUE,TRUE,TRUE
qul,qu,Latn,North Bolivian Quechua,Quechuan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
qup,qu,Latn,Southern Pastaza Quechua,Quechuan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
qus,qu,Latn,Santiago del Estero Quichua,Quechuan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
quw,qu,Latn,Tena Lowland Quichua,Quechuan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
quy,qu,Latn,Ayacucho Quechua,Quechuan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
quz,qu,Latn,Cusco Quechua,Quechuan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
qva,qu,Latn,Ambo-Pasco Quechua,Quechuan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
qvc,qu,Latn,Cajamarca Quechua,Quechuan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
qve,qu,Latn,Eastern Apurímac Quechua,Quechuan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
qvh,qu,Latn,Huamalíes-Dos de Mayo Huánuco Quechua,Quechuan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
qvi,qu,Latn,Imbabura Highland Quichua,Quechuan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
qvm,qu,Latn,Margos-Yarowilca-Lauricocha Quechua,Quechuan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
qvn,qu,Latn,North Junín Quechua,Quechuan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
qvo,qu,Latn,Napo Lowland Quechua,Quechuan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
qvs,qu,Latn,San Martín Quechua,Quechuan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
qvw,qu,Latn,Huaylla Wanca Quechua,Quechuan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
qvz,qu,Latn,Northern Pastaza Quichua,Quechuan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
qwh,qu,Latn,Huaylas Ancash Quechua,Quechuan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
qxh,qu,Latn,Panao Huánuco Quechua,Quechuan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
qxl,qu,Latn,Salasaca Highland Quichua,Quechuan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
qxn,qu,Latn,Northern Conchucos Ancash Quechua,Quechuan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
qxo,qu,Latn,Southern Conchucos Ancash Quechua,Quechuan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
qxr,qu,Latn,Cañar Highland Quichua,Quechuan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
rad,,Latn,Rade,Austronesian,SpaCyTokenizer,ms,TRUE,TRUE,FALSE,TRUE
rai,,Latn,Ramoaaina,Austronesian,SpaCyTokenizer,ms,TRUE,TRUE,FALSE,TRUE
raj,,Deva,Rajasthani,,WhitespaceTokenizer,,TRUE,TRUE,FALSE,TRUE
rap,,Latn,Rapanui,Austronesian,SpaCyTokenizer,ms,TRUE,TRUE,FALSE,TRUE
rar,,Latn,Rarotongan,Austronesian,SpaCyTokenizer,ms,TRUE,TRUE,FALSE,TRUE
rav,,Deva,Sampang,Sino-Tibetan,IndicNLPTokenizer,hi,TRUE,TRUE,FALSE,TRUE
raw,,Latn,Rawang,Sino-Tibetan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
rcf,,Latn,Réunion Creole French,Creole,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
rej,,Latn,Rejang,Austronesian,SpaCyTokenizer,ms,TRUE,TRUE,FALSE,TRUE
rel,,Latn,Rendille,Afro-Asiatic,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
rgu,,Latn,Ringgou,Austronesian,SpaCyTokenizer,ms,TRUE,TRUE,FALSE,TRUE
rhg,,Latn,Rohingya,Indo-European,StanzaTokenizer,kmr,TRUE,TRUE,FALSE,TRUE
ria,,Latn,Riang (India),Sino-Tibetan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
rim,,Latn,Nyaturu,Niger-Congo,SpaCyTokenizer,tn,TRUE,TRUE,FALSE,TRUE
rjs,,Deva,Rajbanshi,Indo-European,IndicNLPTokenizer,hi,TRUE,TRUE,FALSE,TRUE
rkb,,Latn,Rikbaktsa,Language isolate,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
rmc,,Latn,Carpathian Romani,Indo-European,StanzaTokenizer,kmr,TRUE,TRUE,FALSE,TRUE
rme,,Latn,Angloromani,Mixed language,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
rml,,Latn,Baltic Romani,Indo-European,StanzaTokenizer,kmr,TRUE,TRUE,FALSE,TRUE
rmn,,Cyrl,Balkan Romani,Indo-European,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,FALSE
rmn,,Grek,Balkan Romani,Indo-European,WhitespaceTokenizer,,TRUE,TRUE,FALSE,FALSE
rmn,,Latn,Balkan Romani,Indo-European,StanzaTokenizer,kmr,TRUE,TRUE,FALSE,TRUE
rmo,,Latn,Sinte Romani,Indo-European,StanzaTokenizer,kmr,TRUE,TRUE,FALSE,TRUE
rmq,,Latn,Caló,Mixed language,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
rmy,,Cyrl,Vlax Romani,Indo-European,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,FALSE
rmy,,Latn,Vlax Romani,Indo-European,StanzaTokenizer,kmr,TRUE,TRUE,FALSE,TRUE
rnd,,Latn,Ruund,Niger-Congo,SpaCyTokenizer,tn,TRUE,TRUE,FALSE,TRUE
rng,,Latn,Ronga,Niger-Congo,SpaCyTokenizer,tn,TRUE,TRUE,FALSE,TRUE
rnl,,Latn,Ranglong,Sino-Tibetan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
roh,rm,Latn,Romansh,Indo-European,SpaCyTokenizer,fr,TRUE,TRUE,TRUE,TRUE
rom,,Cyrl,Romany,,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,FALSE
rom,,Grek,Romany,,WhitespaceTokenizer,,TRUE,TRUE,FALSE,FALSE
rom,,Latn,Romany,,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
ron,ro,Cyrl,Romanian,Indo-European,SpaCyTokenizer,xx,TRUE,TRUE,TRUE,FALSE
ron,ro,Latn,Romanian,Indo-European,SpaCyTokenizer,ro,FALSE,FALSE,TRUE,TRUE
roo,,Latn,Rotokas,North Bougainville,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
rop,,Latn,Kriol,Creole,StanzaTokenizer,pcm,TRUE,TRUE,FALSE,TRUE
row,,Latn,Dela-Oenale,Austronesian,SpaCyTokenizer,ms,TRUE,TRUE,FALSE,TRUE
rro,,Latn,Waima,Austronesian,SpaCyTokenizer,ms,TRUE,TRUE,FALSE,TRUE
rtm,,Latn,Rotuman,Austronesian,SpaCyTokenizer,ms,TRUE,TRUE,FALSE,TRUE
rub,,Latn,Gungu,Niger-Congo,SpaCyTokenizer,lg,TRUE,TRUE,FALSE,TRUE
rue,,Cyrl,Rusyn,Indo-European,SpaCyTokenizer,ru,TRUE,TRUE,FALSE,TRUE
ruf,,Latn,Luguru,Niger-Congo,SpaCyTokenizer,tn,TRUE,TRUE,FALSE,TRUE
rug,,Latn,Roviana,Austronesian,SpaCyTokenizer,ms,TRUE,TRUE,FALSE,TRUE
run,rn,Latn,Rundi,Niger-Congo,SpaCyTokenizer,lg,TRUE,TRUE,TRUE,TRUE
rup,,Latn,Macedo-Romanian,Indo-European,SpaCyTokenizer,ro,TRUE,TRUE,FALSE,TRUE
rus,ru,Cyrl,Russian,Indo-European,SpaCyTokenizer,ru,FALSE,FALSE,TRUE,TRUE
rwo,,Latn,Rawa,Trans-New Guinea,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
sab,,Latn,Buglere,Chibchan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
sag,sg,Latn,Sango,Creole,SpaCyTokenizer,xx,TRUE,TRUE,TRUE,TRUE
sah,,Cyrl,Yakut,Turkic,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
saj,,Latn,Sahu,West Papuan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
san,sa,Deva,Sanskrit,Indo-European,IndicNLPTokenizer,sa,FALSE,FALSE,TRUE,TRUE
san,sa,Latn,Sanskrit,Indo-European,SpaCyTokenizer,sq,TRUE,TRUE,TRUE,FALSE
sas,,Latn,Sasak,Austronesian,SpaCyTokenizer,ms,TRUE,TRUE,FALSE,TRUE
sat,,Latn,Santali,Austro-Asiatic,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,FALSE
sat,,Olck,Santali,Austro-Asiatic,WhitespaceTokenizer,,TRUE,TRUE,FALSE,TRUE
say,,Latn,Saya,Afro-Asiatic,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
sba,,Latn,Ngambay,Nilo-Saharan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
sbd,,Latn,Southern Samo,Niger-Congo,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
sbe,,Latn,Saliba,Austronesian,SpaCyTokenizer,ms,TRUE,TRUE,FALSE,TRUE
sbl,,Latn,Botolan Sambal,Austronesian,SpaCyTokenizer,ms,TRUE,TRUE,FALSE,TRUE
sbs,,Latn,Subiya,Niger-Congo,SpaCyTokenizer,tn,TRUE,TRUE,FALSE,TRUE
sby,,Latn,Soli,Niger-Congo,SpaCyTokenizer,tn,TRUE,TRUE,FALSE,TRUE
sck,,Deva,Sadri,Indo-European,IndicNLPTokenizer,hi,TRUE,TRUE,FALSE,TRUE
scn,,Latn,Sicilian,Indo-European,SpaCyTokenizer,it,TRUE,TRUE,FALSE,TRUE
sco,,Latn,Scots,Indo-European,SpaCyTokenizer,en,TRUE,TRUE,FALSE,TRUE
sda,,Latn,Toraja-Sa'dan,Austronesian,SpaCyTokenizer,ms,TRUE,TRUE,FALSE,TRUE
sdc,sc,Latn,Sassarese Sardinian,Indo-European,SpaCyTokenizer,es,TRUE,TRUE,FALSE,TRUE
sdh,ku,Arab,Southern Kurdish,Indo-European,IndicNLPTokenizer,ur,TRUE,TRUE,FALSE,TRUE
sdo,,Latn,Bukar-Sadung Bidayuh,Austronesian,SpaCyTokenizer,ms,TRUE,TRUE,FALSE,TRUE
sdq,,Latn,Semandang,Austronesian,SpaCyTokenizer,ms,TRUE,TRUE,FALSE,TRUE
seh,,Latn,Sena,Niger-Congo,SpaCyTokenizer,tn,TRUE,TRUE,FALSE,TRUE
sel,,Cyrl,Selkup,Uralic,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
ses,,Latn,Koyraboro Senni Songhai,Nilo-Saharan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
sey,,Latn,Secoya,Tucanoan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
sfw,,Latn,Sehwi,Niger-Congo,SpaCyTokenizer,tn,TRUE,TRUE,FALSE,TRUE
sgb,,Latn,Mag-antsi Ayta,Austronesian,SpaCyTokenizer,ms,TRUE,TRUE,FALSE,TRUE
sgc,,Latn,Kipsigis,Nilo-Saharan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
sgh,,Cyrl,Shughni,Indo-European,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
sgs,,Latn,Samogitian,Indo-European,SpaCyTokenizer,lv,TRUE,TRUE,FALSE,TRUE
sgw,,Ethi,Sebat Bet Gurage,Afro-Asiatic,SpaCyTokenizer,am,TRUE,TRUE,FALSE,TRUE
sgz,,Latn,Sursurunga,Austronesian,SpaCyTokenizer,ms,TRUE,TRUE,FALSE,TRUE
shi,,Latn,Tachelhit,Afro-Asiatic,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
shk,,Latn,Shilluk,Nilo-Saharan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
shn,,Mymr,Shan,Kra-Dai,BurmeseTokenizer,,TRUE,TRUE,FALSE,TRUE
shp,,Latn,Shipibo-Conibo,Panoan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
shr,,Latn,Shi,Niger-Congo,SpaCyTokenizer,lg,TRUE,TRUE,FALSE,TRUE
shu,ar,Arab,Chadian Arabic,Afro-Asiatic,SpaCyTokenizer,ar,FALSE,FALSE,FALSE,TRUE
sid,,Latn,Sidamo,Afro-Asiatic,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
sig,,Latn,Paasaal,Niger-Congo,SpaCyTokenizer,tn,TRUE,TRUE,FALSE,TRUE
sil,,Latn,Tumulung Sisaala,Niger-Congo,SpaCyTokenizer,tn,TRUE,TRUE,FALSE,TRUE
sim,,Latn,Mende (Papua New Guinea),Sepik,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
sin,si,Sinh,Sinhala,Indo-European,IndicNLPTokenizer,si,FALSE,FALSE,TRUE,TRUE
sja,,Latn,Epena,Chocoan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
sjo,,Mong,Xibe,Tungusic,WhitespaceTokenizer,,TRUE,TRUE,FALSE,TRUE
sju,,Latn,Ume Sami,Uralic,StanzaTokenizer,se,TRUE,TRUE,FALSE,TRUE
skg,mg,Latn,Sakalava Malagasy,Austronesian,SpaCyTokenizer,ms,TRUE,TRUE,FALSE,TRUE
skr,,Arab,Saraiki,Indo-European,IndicNLPTokenizer,ur,TRUE,TRUE,FALSE,TRUE
sld,,Latn,Sissala,Niger-Congo,SpaCyTokenizer,tn,TRUE,TRUE,FALSE,TRUE
slk,sk,Latn,Slovak,Indo-European,SpaCyTokenizer,sk,FALSE,FALSE,TRUE,TRUE
sll,,Latn,Salt-Yui,Trans-New Guinea,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
slv,sl,Latn,Slovenian,Indo-European,SpaCyTokenizer,sl,FALSE,FALSE,TRUE,TRUE
sma,,Latn,Southern Sami,Uralic,StanzaTokenizer,se,TRUE,TRUE,FALSE,TRUE
sme,se,Latn,Northern Sami,Uralic,StanzaTokenizer,se,FALSE,FALSE,TRUE,TRUE
smj,,Latn,Lule Sami,Uralic,StanzaTokenizer,se,TRUE,TRUE,FALSE,TRUE
smk,,Latn,Bolinao,Austronesian,SpaCyTokenizer,ms,TRUE,TRUE,FALSE,TRUE
sml,,Latn,Central Sama,Austronesian,SpaCyTokenizer,ms,TRUE,TRUE,FALSE,TRUE
smn,,Latn,Inari Sami,Uralic,StanzaTokenizer,se,TRUE,TRUE,FALSE,TRUE
smo,sm,Latn,Samoan,Austronesian,SpaCyTokenizer,ms,TRUE,TRUE,TRUE,TRUE
sms,,Latn,Skolt Sami,Uralic,StanzaTokenizer,se,TRUE,TRUE,FALSE,TRUE
smt,,Latn,Simte,Sino-Tibetan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
sna,sn,Latn,Shona,Niger-Congo,SpaCyTokenizer,tn,TRUE,TRUE,TRUE,TRUE
snc,,Latn,Sinaugoro,Austronesian,SpaCyTokenizer,ms,TRUE,TRUE,FALSE,TRUE
snd,sd,Arab,Sindhi,Indo-European,IndicNLPTokenizer,ur,FALSE,FALSE,TRUE,TRUE
snd,sd,Deva,Sindhi,Indo-European,IndicNLPTokenizer,mr,TRUE,TRUE,TRUE,FALSE
snd,sd,Latn,Sindhi,Indo-European,StanzaTokenizer,kmr,TRUE,TRUE,TRUE,FALSE
snf,,Latn,Noon,Niger-Congo,StanzaTokenizer,wo,TRUE,TRUE,FALSE,TRUE
snn,,Latn,Siona,Tucanoan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
snp,,Latn,Siane,Trans-New Guinea,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
snw,,Latn,Selee,Niger-Congo,SpaCyTokenizer,tn,TRUE,TRUE,FALSE,TRUE
sny,,Latn,Saniyo-Hiyewe,Sepik,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
soe,,Latn,Songomeno,Niger-Congo,SpaCyTokenizer,tn,TRUE,TRUE,FALSE,TRUE
som,so,Latn,Somali,Afro-Asiatic,SpaCyTokenizer,xx,TRUE,TRUE,TRUE,TRUE
sop,,Latn,Songe,Niger-Congo,SpaCyTokenizer,tn,TRUE,TRUE,FALSE,TRUE
soq,,Latn,Kanasi,Trans-New Guinea,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
sot,st,Latn,Southern Sotho,Niger-Congo,SpaCyTokenizer,tn,TRUE,TRUE,TRUE,TRUE
soy,,Latn,Miyobe,Niger-Congo,SpaCyTokenizer,tn,TRUE,TRUE,FALSE,TRUE
spa,es,Latn,Spanish,Indo-European,SpaCyTokenizer,es,FALSE,FALSE,TRUE,TRUE
spl,,Latn,Selepet,Trans-New Guinea,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
spm,,Latn,Akukem,Ramu-Lower Sepik,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
spp,,Latn,Supyire Senoufo,Niger-Congo,SpaCyTokenizer,tn,TRUE,TRUE,FALSE,TRUE
sps,,Latn,Saposa,Austronesian,SpaCyTokenizer,ms,TRUE,TRUE,FALSE,TRUE
spy,,Latn,Sabaot,Nilo-Saharan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
sqi,sq,Latn,Albanian,,SpaCyTokenizer,sq,FALSE,TRUE,FALSE,TRUE
srd,sc,Latn,Sardinian,,SpaCyTokenizer,es,TRUE,TRUE,TRUE,TRUE
sri,,Latn,Siriano,Tucanoan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
srm,,Latn,Saramaccan,Creole,StanzaTokenizer,pcm,TRUE,TRUE,FALSE,TRUE
srn,,Latn,Sranan Tongo,Creole,StanzaTokenizer,pcm,TRUE,TRUE,FALSE,TRUE
srp,sr,Cyrl,Serbian,Indo-European,SpaCyTokenizer,sr,FALSE,FALSE,TRUE,TRUE
srp,sr,Latn,Serbian,Indo-European,SpaCyTokenizer,sr,FALSE,FALSE,TRUE,FALSE
srq,,Latn,Sirionó,Tupian,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
srr,,Latn,Serer,Niger-Congo,StanzaTokenizer,wo,TRUE,TRUE,FALSE,TRUE
ssd,,Latn,Siroi,Trans-New Guinea,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
ssg,,Latn,Seimat,Austronesian,SpaCyTokenizer,ms,TRUE,TRUE,FALSE,TRUE
ssw,ss,Latn,Swati,Niger-Congo,SpaCyTokenizer,tn,TRUE,TRUE,TRUE,TRUE
ssx,,Latn,Samberigi,Trans-New Guinea,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
stn,,Latn,Owa,Austronesian,SpaCyTokenizer,ms,TRUE,TRUE,FALSE,TRUE
stp,,Latn,Southeastern Tepehuan,Uto-Aztecan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
stq,,Latn,Saterfriesisch,Indo-European,SpaCyTokenizer,en,TRUE,TRUE,FALSE,TRUE
sua,,Latn,Sulka,Language isolate,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
suc,,Latn,Western Subanon,Austronesian,SpaCyTokenizer,tl,TRUE,TRUE,FALSE,TRUE
sue,,Latn,Suena,Trans-New Guinea,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
suk,,Latn,Sukuma,Niger-Congo,SpaCyTokenizer,tn,TRUE,TRUE,FALSE,TRUE
sun,su,Latn,Sundanese,Austronesian,SpaCyTokenizer,ms,TRUE,TRUE,TRUE,TRUE
sur,,Latn,Mwaghavul,Afro-Asiatic,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
sus,,Arab,Susu,Niger-Congo,WhitespaceTokenizer,,TRUE,TRUE,FALSE,FALSE
sus,,Latn,Susu,Niger-Congo,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
suz,,Deva,Sunwar,Sino-Tibetan,IndicNLPTokenizer,hi,TRUE,TRUE,FALSE,TRUE
swa,sw,Latn,Swahili (macrolanguage),,SpaCyTokenizer,tn,TRUE,TRUE,FALSE,TRUE
swb,,Latn,Maore Comorian,Niger-Congo,SpaCyTokenizer,tn,TRUE,TRUE,FALSE,TRUE
swc,sw,Latn,Congo Swahili,Niger-Congo,SpaCyTokenizer,tn,TRUE,TRUE,FALSE,TRUE
swe,sv,Latn,Swedish,Indo-European,SpaCyTokenizer,sv,FALSE,FALSE,TRUE,TRUE
swg,,Latn,Swabian,Indo-European,SpaCyTokenizer,de,TRUE,TRUE,FALSE,TRUE
swh,sw,Latn,Swahili (individual language),Niger-Congo,SpaCyTokenizer,tn,TRUE,TRUE,TRUE,TRUE
swk,,Latn,Malawi Sena,Niger-Congo,SpaCyTokenizer,tn,TRUE,TRUE,FALSE,TRUE
swp,,Latn,Suau,Austronesian,SpaCyTokenizer,ms,TRUE,TRUE,FALSE,TRUE
sxb,,Latn,Suba,Niger-Congo,SpaCyTokenizer,lg,TRUE,TRUE,FALSE,TRUE
sxn,,Latn,Sangir,Austronesian,SpaCyTokenizer,ms,TRUE,TRUE,FALSE,TRUE
syb,,Latn,Central Subanen,Austronesian,SpaCyTokenizer,tl,TRUE,TRUE,FALSE,TRUE
syc,,Syrc,Classical Syriac,Afro-Asiatic,WhitespaceTokenizer,,TRUE,TRUE,FALSE,TRUE
syl,,Beng,Sylheti,Indo-European,IndicNLPTokenizer,bn,TRUE,TRUE,FALSE,FALSE
syl,,Latn,Sylheti,Indo-European,StanzaTokenizer,kmr,TRUE,TRUE,FALSE,TRUE
syr,,Syrc,Syriac,,WhitespaceTokenizer,,TRUE,TRUE,FALSE,TRUE
szb,,Latn,Ngalum,Trans-New Guinea,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
szl,,Latn,Silesian,Indo-European,SpaCyTokenizer,pl,TRUE,TRUE,FALSE,TRUE
szy,,Latn,Sakizaya,Austronesian,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
tab,,Cyrl,Tabassaran,Nakh-Daghestanian,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
tac,,Latn,Lowland Tarahumara,Uto-Aztecan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
tah,ty,Latn,Tahitian,Austronesian,SpaCyTokenizer,ms,TRUE,TRUE,TRUE,TRUE
taj,,Deva,Eastern Tamang,Sino-Tibetan,IndicNLPTokenizer,hi,TRUE,TRUE,FALSE,TRUE
tam,ta,Latn,Tamil,Dravidian,SpaCyTokenizer,xx,TRUE,TRUE,TRUE,FALSE
tam,ta,Taml,Tamil,Dravidian,IndicNLPTokenizer,ta,FALSE,FALSE,TRUE,TRUE
tap,,Latn,Taabwa,Niger-Congo,SpaCyTokenizer,tn,TRUE,TRUE,FALSE,TRUE
taq,,Latn,Tamasheq,Afro-Asiatic,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
taq,,Tfng,Tamasheq,Afro-Asiatic,WhitespaceTokenizer,,TRUE,TRUE,FALSE,FALSE
tar,,Latn,Central Tarahumara,Uto-Aztecan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
tat,tt,Cyrl,Tatar,Turkic,SpaCyTokenizer,tt,FALSE,FALSE,TRUE,TRUE
tat,tt,Latn,Tatar,Turkic,SpaCyTokenizer,xx,TRUE,TRUE,TRUE,FALSE
tav,,Latn,Tatuyo,Tucanoan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
taw,,Latn,Tai,Trans-New Guinea,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
tay,,Latn,Atayal,Austronesian,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
tbc,,Latn,Takia,Austronesian,SpaCyTokenizer,ms,TRUE,TRUE,FALSE,TRUE
tbg,,Latn,North Tairora,Trans-New Guinea,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
tbk,,Latn,Calamian Tagbanwa,Austronesian,SpaCyTokenizer,ms,TRUE,TRUE,FALSE,TRUE
tbl,,Latn,Tboli,Austronesian,SpaCyTokenizer,ms,TRUE,TRUE,FALSE,TRUE
tbo,,Latn,Tawala,Austronesian,SpaCyTokenizer,ms,TRUE,TRUE,FALSE,TRUE
tbw,,Latn,Tagbanwa,Austronesian,SpaCyTokenizer,tl,TRUE,TRUE,FALSE,TRUE
tby,,Latn,Tabaru,West Papuan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
tbz,,Latn,Ditammari,Niger-Congo,SpaCyTokenizer,tn,TRUE,TRUE,FALSE,TRUE
tca,,Latn,Ticuna,Language isolate,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
tcc,,Latn,Datooga,Nilo-Saharan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
tcf,,Latn,Malinaltepec Me'phaa,Otomanguean,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
tcs,,Latn,Torres Strait Creole,Creole,StanzaTokenizer,pcm,TRUE,TRUE,FALSE,TRUE
tcy,,Knda,Tulu,Dravidian,IndicNLPTokenizer,kn,TRUE,TRUE,FALSE,TRUE
tcz,,Latn,Thado Chin,Sino-Tibetan,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
tdt,,Latn,Tetun Dili,Creole,SpaCyTokenizer,xx,TRUE,TRUE,FALSE,TRUE
tdx,mg,Latn,Tandroy-Mahafaly Malagasy,Austronesian,SpaCyTokenizer,ms,TRUE,TRUE,FALSE,TRUE
ted,,Latn,Tepo Krumen,Niger-Congo,SpaCyTokenizer,tn,TRUE,TRUE,FALSE,TRUE
